code,title
M1KZ,OPERATION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
M1LA,OPERATION OF AIRPORT SERVICE ROADS
M1LB,"OPERATION OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS"
M1LC,OPERATION OF TUNNELS AND SUBSURFACE STRUCTURES
M1LZ,OPERATION OF PARKING FACILITIES
M1MA,OPERATION OF EPG FACILITIES - COAL
M1MB,OPERATION OF EPG FACILITIES - GAS
M1MC,OPERATION OF EPG FACILITIES - GEOTHERMAL
M1MD,OPERATION OF EPG FACILITIES - HYDRO
M1ME,OPERATION OF EPG FACILITIES - NUCLEAR
M1MF,OPERATION OF EPG FACILITIES - PETROLEUM
M1MG,OPERATION OF EPG FACILITIES - SOLAR
M1MH,OPERATION OF EPG FACILITIES - WIND
M1MZ,"OPERATION OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
M1NA,OPERATION OF FUEL SUPPLY FACILITIES
M1NB,OPERATION OF HEATING AND COOLING PLANTS
M1NC,OPERATION OF POLLUTION ABATEMENT AND CONTROL FACILITIES
M1ND,OPERATION OF SEWAGE AND WASTE FACILITIES
M1NE,OPERATION OF WATER SUPPLY FACILITIES
M1NZ,OPERATION OF OTHER UTILITIES
M1PA,OPERATION OF RECREATION FACILITIES (NON-BUILDING)
M1PB,OPERATION OF EXHIBIT DESIGN (NON-BUILDING)
M1PC,OPERATION OF UNIMPROVED REAL PROPERTY (LAND)
M1PD,OPERATION OF WASTE TREATMENT AND STORAGE FACILITIES
M1PZ,OPERATION OF OTHER NON-BUILDING FACILITIES
M1QA,OPERATION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
M2,"OPERATION OF SHIPS, SMALL CRAFTS, PONTOONS AND FLOATING DOCKS"
M2AA,HUSBANDING SERVICES—COMMUNICATIONS SERVICES
M2AB,HUSBANDING SERVICES—FORCE PROTECTION
M2AC,HUSBANDING SERVICES—REMOVAL SERVICES
M2AD,HUSBANDING SERVICES—MATERIAL HANDLING
M2AE,HUSBANDING SERVICES—PURCHASING SERVICES
M2AF,HUSBANDING SERVICES—INCIDENTAL SERVICES
M2BA,HUSBANDING SERVICES—TRANSPORTATION SERVICES
M2BB,HUSBANDING SERVICES—FUEL SERVICES
M2BZ,HUSBANDING SERVICES—OTHER PORT SERVICES
M2CA,SHIP HUSBANDING SERVICES—MANAGEMENT/INTEGRATION SERVICE
M3,OPERATE RESTORATION ACTIVITIES
N,INSTALLATION OF EQUIPMENT
N0,INSTALLATION OF EQUIPMENT
N010,INSTALLATION OF EQUIPMENT- WEAPONS
N011,INSTALLATION OF EQUIPMENT- NUCLEAR ORDNANCE
N012,INSTALLATION OF EQUIPMENT- FIRE CONTROL EQUIPMENT
N013,INSTALLATION OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
N014,INSTALLATION OF EQUIPMENT- GUIDED MISSILES
N015,INSTALLATION OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
N016,INSTALLATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
N017,"INSTALLATION OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
N018,INSTALLATION OF EQUIPMENT- SPACE VEHICLES
N019,"INSTALLATION OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
N020,INSTALLATION OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
N022,INSTALLATION OF EQUIPMENT- RAILWAY EQUIPMENT
N023,"INSTALLATION OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
N024,INSTALLATION OF EQUIPMENT- TRACTORS
N025,INSTALLATION OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
N026,INSTALLATION OF EQUIPMENT- TIRES AND TUBES
N028,"INSTALLATION OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
N029,INSTALLATION OF EQUIPMENT- ENGINE ACCESSORIES
N030,INSTALLATION OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
N031,INSTALLATION OF EQUIPMENT- BEARINGS
N032,INSTALLATION OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
N034,INSTALLATION OF EQUIPMENT- METALWORKING MACHINERY
N035,INSTALLATION OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
N036,INSTALLATION OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
N037,INSTALLATION OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
N038,"INSTALLATION OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
N039,INSTALLATION OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
N040,"INSTALLATION OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
N041,"INSTALLATION OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
N042,INSTALLATION OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
N043,INSTALLATION OF EQUIPMENT- PUMPS AND COMPRESSORS
N044,"INSTALLATION OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
N045,"INSTALLATION OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
N046,INSTALLATION OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
N047,"INSTALLATION OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS"
N048,INSTALLATION OF EQUIPMENT- VALVES
N049,INSTALLATION OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
N051,INSTALLATION OF EQUIPMENT- HAND TOOLS
N052,INSTALLATION OF EQUIPMENT- MEASURING TOOLS
N053,INSTALLATION OF EQUIPMENT- HARDWARE AND ABRASIVES
N054,INSTALLATION OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING
N055,"INSTALLATION OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
N056,INSTALLATION OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS
N059,INSTALLATION OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
N061,INSTALLATION OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
N062,INSTALLATION OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS
N063,"INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
N065,"INSTALLATION OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
N066,INSTALLATION OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT
N067,INSTALLATION OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT
N068,INSTALLATION OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS
N069,INSTALLATION OF EQUIPMENT- TRAINING AIDS AND DEVICES
N071,INSTALLATION OF EQUIPMENT- FURNITURE
N072,INSTALLATION OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
N073,INSTALLATION OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT
N074,"INSTALLATION OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
N075,INSTALLATION OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES
N076,"INSTALLATION OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
N077,INSTALLATION OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO
N078,INSTALLATION OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT
N079,INSTALLATION OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES
N080,"INSTALLATION OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
N081,"INSTALLATION OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
N083,"INSTALLATION OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
N084,"INSTALLATION OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
N085,INSTALLATION OF EQUIPMENT- TOILETRIES
N087,INSTALLATION OF EQUIPMENT- AGRICULTURAL SUPPLIES
N088,INSTALLATION OF EQUIPMENT- LIVE ANIMALS
N089,INSTALLATION OF EQUIPMENT- SUBSISTENCE
N091,"INSTALLATION OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES"
N093,INSTALLATION OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS
N094,INSTALLATION OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS
N095,"INSTALLATION OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES"
N096,"INSTALLATION OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
N099,INSTALLATION OF EQUIPMENT- MISCELLANEOUS
P,SALVAGE SERVICES
P1,DISPOSAL OF EXCESS/SURPLUS PROPERTY
P100,SALVAGE- PREPARATION AND DISPOSAL OF EXCESS/SURPLUS PROPERTY
P2,SALVAGE OF AIRCRAFT
P200,SALVAGE- AIRCRAFT
P3,SALVAGE OF MARINE VESSELS
P300,SALVAGE- MARINE VESSELS
P4,DEMOLITION OF BUILDINGS
P400,SALVAGE- DEMOLITION OF BUILDINGS
P5,DEMOLITION OF NONBUILDING FACILITY
P500,SALVAGE- DEMOLITION OF STRUCTURES/FACILITIES (OTHER THAN BUILDINGS)
P9,OTHER SALVAGE SERVICES
P999,SALVAGE- OTHER
Q,MEDICAL SERVICES
Q1,DEPENDENT MEDICARE SERVICES
Q101,MEDICAL- DEPENDENT MEDICARE
Q2,GENERAL HEALTH CARE SERVICES
Q201,MEDICAL- MANAGED HEALTHCARE
Q3,LABORATORY TESTING SERVICES
Q301,REFERENCE LABORATORY TESTING
Q4,"NURSING, NURSING HOME, EVAL/SCREEN"
Q401,MEDICAL- NURSING
Q402,"NURSING HOME, LONG-TERM & ADULT DAY CARE SERVICES"
Q403,MEDICAL- EVALUATION/SCREENING
Q5,"MEDICAL, DENTAL, AND SURGICAL SVCS"
Q501,MEDICAL- ANESTHESIOLOGY
Q502,CARDIOLOGY
Q503,MEDICAL- DENTISTRY
Q504,MEDICAL- DERMATOLOGY
Q505,MEDICAL- GASTROENTEROLOGY
Q507,OBSTETRICS & GYNECOLOGY
Q508,HEMATOLOGY & ONCOLOGY
Q509,FAMILY & INTERNAL MEDICINE SERVICES
Q510,MEDICAL- NEUROLOGY
Q511,OPHTHALMOLOGY & OPTOMETRY
Q513,ORTHOPEDIC SURGERY SERVICES
Q514,MEDICAL- OTOLARYNGOLOGY
Q515,MEDICAL- PATHOLOGY
Q516,MEDICAL- PEDIATRIC
Q517,PHARMACY SERVICES
Q518,MEDICAL- PHYSICAL MEDICINE/REHABILITATION
Q519,BEHAVIORAL AND MENTAL HEALTH
Q520,MEDICAL- PODIATRY
Q521,MEDICAL- PULMONARY
Q522,MEDICAL- RADIOLOGY
Q523,MEDICAL- SURGERY
Q524,CARDIOTHORACIC SURGERY
Q525,MEDICAL- UROLOGY
Q527,MEDICAL- NUCLEAR MEDICINE
Q528,SOCIAL WORK
Q529,EMERGENCY MEDICINE SERVICES
Q530,ENDOCRINOLOGY MEDICINE SERVICES
Q531,NEPHROLOGY MEDICINE SERVICES
Q532,CHIROPRACTIC & ACUPUNCTURE SERVICES
Q533,OCCUPATIONAL & PUBLIC HEALTH SERVICES
Q6,CERTIFIED MEDICAL SUPPORT
Q601,MEDICAL CODING AND AUDITING
Q602,MEDICAL RECORDS
Q603,MEDICAL TRANSCRIPTIONS
Q7,SPECIALIZED TECHNICAL/ MEDICAL SUPPORT
Q701,SPECIALIZED MEDICAL SUPPORT
Q702,TECHNICAL MEDICAL SUPPORT
Q8,CLERICAL MEDICAL SUPPORT
Q801,MEDICAL APPOINTING SERVICES
Q802,CLERICAL MEDICAL SUPPORT
Q9,OTHER MEDICAL SERVICES
Q901,HEALTHCARE ENVIRONMENTAL CLEANING
Q999,MEDICAL- OTHER
R,"SUPPORT SVCS (PROF, ADMIN, MGMT)"
R1,BUILDINGS AND FACILITIES (OBSOLETE)
R2,ARCHITECT-ENGINEER (OBSOLETE CODES)
R3,ADP SERVICES (OBSOLETE CODES)
R4,PROFESSIONAL SERVICES
R401,SUPPORT- PROFESSIONAL: PERSONAL CARE (NON-MEDICAL)
R402,SUPPORT- PROFESSIONAL: REAL ESTATE BROKERAGE
R404,SUPPORT- PROFESSIONAL: LAND SURVEYS-CADASTRAL (NON-CONSTRUCTION)
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT
R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT
R411,SUPPORT- PROFESSIONAL: REAL PROPERTY APPRAISALS
R412,SUPPORT- PROFESSIONAL: SIMULATION
R416,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE
R418,SUPPORT- PROFESSIONAL: LEGAL
R420,SUPPORT- PROFESSIONAL: CERTIFICATIONS AND ACCREDITATIONS (OTHER THAN EDUC OR INFO TECH C&A)
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R423,SUPPORT- PROFESSIONAL: INTELLIGENCE
R424,SUPPORT- PROFESSIONAL: EXPERT WITNESS
R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL
R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS
R427,SUPPORT- PROFESSIONAL: WEATHER REPORTING/OBSERVATION
R428,SUPPORT- PROFESSIONAL: INDUSTRIAL HYGIENICS
R429,SUPPORT- PROFESSIONAL: EMERGENCY RESPONSE/DISASTER PLANNING/PREPAREDNESS SUPPORT
R430,SUPPORT- PROFESSIONAL: PHYSICAL SECURITY AND BADGING
R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES
R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS
R498,SUPPORT- PROFESSIONAL: PATENT AND TRADEMARK
R499,SUPPORT- PROFESSIONAL: OTHER
R5,STUDIES (OBSOLETE CODES)
R6,ADMINISTRATIVE SUPPORT SERVICES
R602,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER
R603,SUPPORT- ADMINISTRATIVE: TRANSCRIPTION
R604,SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION
R605,SUPPORT- ADMINISTRATIVE: LIBRARY
R606,SUPPORT- ADMINISTRATIVE: COURT REPORTING
R607,SUPPORT- ADMINISTRATIVE: WORD PROCESSING/TYPING
R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING
R609,SUPPORT- ADMINISTRATIVE: STENOGRAPHIC
R610,SUPPORT- ADMINISTRATIVE:- PERSONAL PROPERTY MANAGEMENT
R611,SUPPORT- ADMINISTRATIVE: CREDIT REPORTING
R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL
R613,SUPPORT- ADMINISTRATIVE: POST OFFICE
R614,SUPPORT- ADMINISTRATIVE: PAPER SHREDDING
R615,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION
R616,SUPPORT – ADMINISTRATIVE: PHYSICAL RECORDS MANAGEMENT SERVICES
R617,SUPPORT – ADMINISTRATIVE: ELECTRONIC RECORDS MANAGEMENT SERVICES
R699,SUPPORT- ADMINISTRATIVE: OTHER
R7,MANAGEMENT SUPPORT SERVICES
R701,SUPPORT- MANAGEMENT: ADVERTISING
R702,SUPPORT- MANAGEMENT: DATA COLLECTION
R703,SUPPORT- MANAGEMENT: ACCOUNTING
R704,SUPPORT- MANAGEMENT: AUDITING
R705,SUPPORT- MANAGEMENT: DEBT COLLECTION
R706,SUPPORT- MANAGEMENT: LOGISTICS SUPPORT
R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT
R708,SUPPORT- MANAGEMENT: PUBLIC RELATIONS
R710,SUPPORT- MANAGEMENT: FINANCIAL
R711,SUPPORT- MANAGEMENT: BANKING
R712,SUPPORT- MANAGEMENT: COIN MINTING
R713,SUPPORT- MANAGEMENT: BANKNOTE PRINTING
R799,SUPPORT- MANAGEMENT: OTHER
S,UTILITIES AND HOUSEKEEPING
S1,UTILITIES
S111,UTILITIES- GAS
S112,UTILITIES- ELECTRIC
S114,UTILITIES- WATER
S119,UTILITIES- OTHER
S2,HOUSEKEEPING SERVICES
S201,HOUSEKEEPING- CUSTODIAL JANITORIAL
S202,HOUSEKEEPING- FIRE PROTECTION
S203,HOUSEKEEPING- FOOD
S204,HOUSEKEEPING- FUELING AND OTHER PETROLEUM
S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION
S206,HOUSEKEEPING- GUARD
S207,HOUSEKEEPING- INSECT/RODENT CONTROL
S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING
S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING
S211,HOUSEKEEPING- SURVEILLANCE
S212,HOUSEKEEPING- SOLID FUEL HANDLING
S214,HOUSEKEEPING- CARPET LAYING/CLEANING
S215,HOUSEKEEPING- WAREHOUSING/STORAGE
S216,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT
S217,HOUSEKEEPING- INTERIOR PLANTSCAPING
S218,HOUSEKEEPING- SNOW REMOVAL/SALT
S222,HOUSEKEEPING- WASTE TREATMENT/STORAGE
S299,HOUSEKEEPING- OTHER
T,"PHOTO, MAP, PRINT, PUBLICATION"
T0,"PHOTOGR, MAPPING, PRINTING, PUBLISH"
T001,PHOTO/MAP/PRINT/PUBLICATION- ARTS/GRAPHICS
T002,PHOTO/MAP/PRINT/PUBLICATION- CARTOGRAPHY
T003,PHOTO/MAP/PRINT/PUBLICATION- CATALOGING
T004,PHOTO/MAP/PRINT/PUBLICATION- CHARTING
T005,PHOTO/MAP/PRINT/PUBLICATION- FILM PROCESSING
T006,PHOTO/MAP/PRINT/PUBLICATION- FILM/VIDEO TAPE PRODUCTION
T007,PHOTO/MAP/PRINT/PUBLICATION- MICROFORM
T008,PHOTO/MAP/PRINT/PUBLICATION- PHOTOGRAMMETRY
T009,PHOTO/MAP/PRINT/PUBLICATION- AERIAL PHOTOGRAPHIC
T010,PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: STILL
T011,PHOTO/MAP/PRINT/PUBLICATION- PRINT/BINDING
T012,PHOTO/MAP/PRINT/PUBLICATION- REPRODUCTION
T013,PHOTO/MAP/PRINT/PUBLICATION- TECHNICAL WRITING
T014,PHOTO/MAP/PRINT/PUBLICATION- TOPOGRAPHY
T015,PHOTO/MAP/PRINT/PUBLICATION- GENERAL PHOTOGRAPHIC: MOTION
T016,PHOTO/MAP/PRINT/PUBLICATION- AUDIO/VISUAL
T099,PHOTO/MAP/PRINT/PUBLICATION- OTHER
U,EDUCATION AND TRAINING
U0,EDUCATION AND TRAINING SERVICES
U001,EDUCATION/TRAINING- LECTURES
U002,EDUCATION/TRAINING- PERSONNEL TESTING
U003,EDUCATION/TRAINING- RESERVE TRAINING (MILITARY)
U004,EDUCATION/TRAINING- SCIENTIFIC/MANAGEMENT
U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES
U006,EDUCATION/TRAINING- VOCATIONAL/TECHNICAL
U007,EDUCATION/TRAINING- FACULTY SALARIES FOR DEPENDENT SCHOOLS
U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT
U009,EDUCATION/TRAINING- GENERAL
U010,EDUCATION/TRAINING- CERTIFICATIONS/ACCREDITATIONS FOR EDUCATIONAL INSTITUTIONS
U011,EDUCATION/TRAINING- AIDS/HIV
U012,EDUCATION/TRAINING- INFORMATION TECHNOLOGY/TELECOMMUNICATIONS TRAINING
U013,EDUCATION/TRAINING- COMBAT
U014,EDUCATION/TRAINING- SECURITY
U099,EDUCATION/TRAINING- OTHER
V,"TRANSPORT, TRAVEL, RELOCATION"
V0,MOTOR POOL OR PACKING/CRATING
V001,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: GBL/GTR PROCS
V002,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: MOTOR POOL OPERATIONS
V003,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING
V1,TRANSPORTATION OF THINGS
V111,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR FREIGHT
V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT
V113,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: RAIL FREIGHT
V114,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: STEVEDORING
V115,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL FREIGHT
V119,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: OTHER
V121,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER
V122,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR CHARTER
V123,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: RAIL CHARTER
V124,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MARINE CHARTER
V125,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL TOWING
V126,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: SPACE TRANSPORTATION/LAUNCH
V127,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: SECURITY VEHICLE
V129,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: OTHER
V2,"TRAVEL, LODGING, RECRUITMENT SVCS"
V211,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: AIR PASSENGER
V212,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: MOTOR PASSENGER
V213,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: RAIL PASSENGER
V214,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: MARINE PASSENGER
V221,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: PASSENGER AIR CHARTER
V222,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: PASSENGER MOTOR CHARTER
V223,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: PASSENGER RAIL CHARTER
V224,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: PASSENGER MARINE CHARTER
V225,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: AMBULANCE
V226,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: TAXICAB
V227,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: NAVIGATIONAL AID AND PILOTAGE
V228,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: PORT OPERATIONS
V229,TRANSPORT/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUIT: PURCH OF TRANSIT/PUBLIC TRANSPORT FARE MEDIA
V231,"TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: LODGING, HOTEL/MOTEL"
V241,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: MILITARY PERSONNEL RECRUITMENT
V251,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: CIVILIAN PERSONNEL RECRUITMENT
V3,RELOCATION OR TRAVEL AGENT SERVICES
V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION
V302,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: TRAVEL AGENT
V9,"OTHER TRANSPORT, TRAVEL, RELOCAT SV"
V999,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER
W,LEASE/RENT EQUIPMENT
W0,LEASE OR RENTAL OF EQUIPMENT
W010,LEASE OR RENTAL OF EQUIPMENT- WEAPONS
W011,LEASE OR RENTAL OF EQUIPMENT- NUCLEAR ORDNANCE
W012,LEASE OR RENTAL OF EQUIPMENT- FIRE CONTROL EQUIPMENT
W013,LEASE OR RENTAL OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
W014,LEASE OR RENTAL OF EQUIPMENT- GUIDED MISSILES
W015,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
W016,LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
W017,"LEASE OR RENTAL OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
W018,LEASE OR RENTAL OF EQUIPMENT- SPACE VEHICLES
W019,"LEASE OR RENTAL OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
W020,LEASE OR RENTAL OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
W022,LEASE OR RENTAL OF EQUIPMENT- RAILWAY EQUIPMENT
W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
W024,LEASE OR RENTAL OF EQUIPMENT- TRACTORS
W025,LEASE OR RENTAL OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
W026,LEASE OR RENTAL OF EQUIPMENT- TIRES AND TUBES
W028,"LEASE OR RENTAL OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
W029,LEASE OR RENTAL OF EQUIPMENT- ENGINE ACCESSORIES
W030,LEASE OR RENTAL OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
W031,LEASE OR RENTAL OF EQUIPMENT- BEARINGS
W032,LEASE OR RENTAL OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
W034,LEASE OR RENTAL OF EQUIPMENT- METALWORKING MACHINERY
W035,LEASE OR RENTAL OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
W036,LEASE OR RENTAL OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
W037,LEASE OR RENTAL OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
W038,"LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
W039,LEASE OR RENTAL OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
W040,"LEASE OR RENTAL OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
W041,"LEASE OR RENTAL OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
W042,LEASE OR RENTAL OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
